"income","Recency","Age","Children","Education","MaritalStatus","Customer_Days","complain","NumPurchases","NumWebVisitsMonth","MntCategories","MntTotal","MntRegularProds","MntGoldProds","AcceptedCmp","AcceptedCmpOverall"
63810.0,45,54,"{""Teen"": 1, ""Kid"": 0}",graduation,single,2754,0,"{""Deals"": 4, ""Web"": 4, ""Catalog"": 3, ""Store"": 12}",8,"{""Fish"": 16, ""Fruits"": 12, ""Meat"": 253, ""Sweet"": 12, ""Wines"": 977}",1270,1169,101,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",1
38578.0,2,48,"{""Teen"": 1, ""Kid"": 1}",PhD,single,2531,0,"{""Deals"": 3, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 3, ""Fruits"": 4, ""Meat"": 22, ""Sweet"": 3, ""Wines"": 38}",70,67,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
46098.0,86,45,"{""Teen"": 1, ""Kid"": 1}",master,single,2839,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 2, ""Store"": 2}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 27, ""Sweet"": 0, ""Wines"": 57}",84,48,36,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
22585.0,23,50,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2627,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 1, ""Store"": 2}",9,"{""Fish"": 13, ""Fruits"": 9, ""Meat"": 15, ""Sweet"": 2, ""Wines"": 3}",42,3,39,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 1}",1
30279.0,13,31,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2705,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 4, ""Fruits"": 4, ""Meat"": 14, ""Sweet"": 4, ""Wines"": 10}",36,35,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
66426.0,14,59,"{""Teen"": 1, ""Kid"": 0}",PhD,together,2429,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 5, ""Store"": 10}",6,"{""Fish"": 32, ""Fruits"": 24, ""Meat"": 97, ""Sweet"": 24, ""Wines"": 1043}",1220,1063,157,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30822.0,92,51,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2539,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 2, ""Fruits"": 9, ""Meat"": 13, ""Sweet"": 12, ""Wines"": 3}",39,27,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
33581.0,38,51,"{""Teen"": 0, ""Kid"": 2}",PhD,married,2696,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 5, ""Sweet"": 0, ""Wines"": 11}",16,15,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
19986.0,74,35,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2386,0,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 0, ""Fruits"": 6, ""Meat"": 5, ""Sweet"": 2, ""Wines"": 3}",16,10,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
27421.0,14,66,"{""Teen"": 0, ""Kid"": 0}",graduation,widow,2723,0,"{""Deals"": 3, ""Web"": 4, ""Catalog"": 1, ""Store"": 6}",7,"{""Fish"": 78, ""Fruits"": 12, ""Meat"": 96, ""Sweet"": 40, ""Wines"": 43}",269,214,55,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
35688.0,94,47,"{""Teen"": 1, ""Kid"": 2}","2n_cycle",married,2835,0,"{""Deals"": 7, ""Web"": 4, ""Catalog"": 1, ""Store"": 4}",8,"{""Fish"": 12, ""Fruits"": 3, ""Meat"": 90, ""Sweet"": 1, ""Wines"": 73}",179,147,32,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
36143.0,33,39,"{""Teen"": 0, ""Kid"": 1}",master,single,2250,0,"{""Deals"": 1, ""Web"": 0, ""Catalog"": 1, ""Store"": 2}",3,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 1, ""Sweet"": 0, ""Wines"": 12}",13,7,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
10245.0,32,49,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2569,0,"{""Deals"": 3, ""Web"": 1, ""Catalog"": 2, ""Store"": 2}",5,"{""Fish"": 6, ""Fruits"": 7, ""Meat"": 7, ""Sweet"": 4, ""Wines"": 4}",28,15,13,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
43795.0,11,52,"{""Teen"": 1, ""Kid"": 0}",master,together,2415,0,"{""Deals"": 3, ""Web"": 7, ""Catalog"": 3, ""Store"": 4}",7,"{""Fish"": 4, ""Fruits"": 11, ""Meat"": 53, ""Sweet"": 3, ""Wines"": 314}",385,278,107,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 1}",1
63381.0,78,60,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2791,0,"{""Deals"": 4, ""Web"": 4, ""Catalog"": 5, ""Store"": 13}",2,"{""Fish"": 33, ""Fruits"": 50, ""Meat"": 142, ""Sweet"": 50, ""Wines"": 571}",846,687,159,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
38823.0,56,71,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2827,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",6,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 11, ""Sweet"": 8, ""Wines"": 70}",91,68,23,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
83664.0,57,52,"{""Teen"": 1, ""Kid"": 1}",PhD,divorced,2576,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 2, ""Store"": 12}",5,"{""Fish"": 28, ""Fruits"": 21, ""Meat"": 151, ""Sweet"": 21, ""Wines"": 866}",1087,1001,86,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
90300.0,7,41,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2336,0,"{""Deals"": 0, ""Web"": 5, ""Catalog"": 6, ""Store"": 8}",1,"{""Fish"": 33, ""Fruits"": 134, ""Meat"": 786, ""Sweet"": 134, ""Wines"": 594}",1681,1624,57,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",1
62499.0,0,41,"{""Teen"": 0, ""Kid"": 1}",master,together,2361,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 1, ""Store"": 6}",4,"{""Fish"": 0, ""Fruits"": 4, ""Meat"": 61, ""Sweet"": 13, ""Wines"": 140}",218,214,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
74293.0,66,27,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2215,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 4, ""Store"": 6}",2,"{""Fish"": 93, ""Fruits"": 152, ""Meat"": 335, ""Sweet"": 91, ""Wines"": 375}",1046,965,81,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
51012.0,86,74,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2596,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 1, ""Store"": 4}",6,"{""Fish"": 2, ""Fruits"": 9, ""Meat"": 63, ""Sweet"": 9, ""Wines"": 102}",185,161,24,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
70777.0,80,52,"{""Teen"": 1, ""Kid"": 0}",master,married,2283,0,"{""Deals"": 3, ""Web"": 5, ""Catalog"": 3, ""Store"": 12}",3,"{""Fish"": 0, ""Fruits"": 35, ""Meat"": 113, ""Sweet"": 7, ""Wines"": 554}",709,631,78,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
68682.0,56,29,"{""Teen"": 0, ""Kid"": 0}",PhD,together,2425,0,"{""Deals"": 1, ""Web"": 4, ""Catalog"": 9, ""Store"": 10}",2,"{""Fish"": 99, ""Fruits"": 0, ""Meat"": 505, ""Sweet"": 30, ""Wines"": 919}",1553,1508,45,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
43824.0,18,49,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2811,0,"{""Deals"": 4, ""Web"": 3, ""Catalog"": 1, ""Store"": 4}",8,"{""Fish"": 12, ""Fruits"": 1, ""Meat"": 42, ""Sweet"": 3, ""Wines"": 96}",154,122,32,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
15345.0,51,36,"{""Teen"": 0, ""Kid"": 1}",graduation,together,2826,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 1, ""Store"": 2}",8,"{""Fish"": 3, ""Fruits"": 2, ""Meat"": 16, ""Sweet"": 2, ""Wines"": 5}",28,9,19,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
23442.0,71,33,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2711,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 8, ""Fruits"": 0, ""Meat"": 6, ""Sweet"": 6, ""Wines"": 2}",22,17,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
14515.0,71,40,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",together,2756,0,"{""Deals"": 4, ""Web"": 2, ""Catalog"": 2, ""Store"": 3}",7,"{""Fish"": 6, ""Fruits"": 4, ""Meat"": 9, ""Sweet"": 36, ""Wines"": 6}",61,26,35,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
31395.0,80,64,"{""Teen"": 1, ""Kid"": 1}","2n_cycle",divorced,2622,0,"{""Deals"": 4, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",6,"{""Fish"": 0, ""Fruits"": 1, ""Meat"": 25, ""Sweet"": 8, ""Wines"": 23}",57,50,7,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75276.0,2,55,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2799,0,"{""Deals"": 1, ""Web"": 9, ""Catalog"": 4, ""Store"": 9}",5,"{""Fish"": 137, ""Fruits"": 105, ""Meat"": 125, ""Sweet"": 42, ""Wines"": 610}",1019,998,21,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
42373.0,83,46,"{""Teen"": 1, ""Kid"": 1}",graduation,single,2477,0,"{""Deals"": 5, ""Web"": 2, ""Catalog"": 1, ""Store"": 5}",5,"{""Fish"": 3, ""Fruits"": 5, ""Meat"": 61, ""Sweet"": 8, ""Wines"": 67}",144,125,19,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30507.0,29,60,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2634,0,"{""Deals"": 1, ""Web"": 5, ""Catalog"": 1, ""Store"": 4}",7,"{""Fish"": 38, ""Fruits"": 36, ""Meat"": 74, ""Sweet"": 20, ""Wines"": 65}",233,123,110,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
55521.0,11,65,"{""Teen"": 2, ""Kid"": 1}",PhD,single,2409,0,"{""Deals"": 9, ""Web"": 6, ""Catalog"": 3, ""Store"": 6}",7,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 26, ""Sweet"": 0, ""Wines"": 416}",442,438,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 1}",1
48006.0,55,55,"{""Teen"": 1, ""Kid"": 1}",graduation,married,2179,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 11, ""Sweet"": 2, ""Wines"": 23}",39,37,2,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
27213.0,19,48,"{""Teen"": 0, ""Kid"": 1}",PhD,single,2827,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 0, ""Store"": 4}",8,"{""Fish"": 10, ""Fruits"": 3, ""Meat"": 26, ""Sweet"": 9, ""Wines"": 19}",67,64,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
65808.0,1,49,"{""Teen"": 1, ""Kid"": 1}",PhD,divorced,2189,0,"{""Deals"": 3, ""Web"": 5, ""Catalog"": 1, ""Store"": 5}",6,"{""Fish"": 13, ""Fruits"": 7, ""Meat"": 80, ""Sweet"": 7, ""Wines"": 155}",262,252,10,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30351.0,19,46,"{""Teen"": 0, ""Kid"": 1}",PhD,together,2547,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 0, ""Store"": 2}",9,"{""Fish"": 3, ""Fruits"": 0, ""Meat"": 24, ""Sweet"": 3, ""Wines"": 14}",44,42,2,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
50437.0,28,57,"{""Teen"": 2, ""Kid"": 0}",graduation,married,2779,0,"{""Deals"": 3, ""Web"": 7, ""Catalog"": 1, ""Store"": 8}",7,"{""Fish"": 6, ""Fruits"": 9, ""Meat"": 92, ""Sweet"": 9, ""Wines"": 370}",486,482,4,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
23616.0,76,38,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",single,2748,0,"{""Deals"": 2, ""Web"": 3, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 3, ""Fruits"": 22, ""Meat"": 11, ""Sweet"": 7, ""Wines"": 4}",47,15,32,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 1}",0
53858.0,50,44,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2756,0,"{""Deals"": 4, ""Web"": 4, ""Catalog"": 3, ""Store"": 6}",4,"{""Fish"": 58, ""Fruits"": 53, ""Meat"": 221, ""Sweet"": 150, ""Wines"": 407}",889,863,26,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
66465.0,1,65,"{""Teen"": 1, ""Kid"": 0}",PhD,married,2615,0,"{""Deals"": 3, ""Web"": 11, ""Catalog"": 9, ""Store"": 12}",6,"{""Fish"": 38, ""Fruits"": 0, ""Meat"": 204, ""Sweet"": 29, ""Wines"": 1200}",1471,1457,14,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
46923.0,90,33,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2835,0,"{""Deals"": 3, ""Web"": 5, ""Catalog"": 1, ""Store"": 7}",7,"{""Fish"": 102, ""Fruits"": 44, ""Meat"": 54, ""Sweet"": 78, ""Wines"": 85}",363,357,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75072.0,83,58,"{""Teen"": 1, ""Kid"": 0}",graduation,together,2681,0,"{""Deals"": 2, ""Web"": 5, ""Catalog"": 4, ""Store"": 8}",3,"{""Fish"": 0, ""Fruits"": 34, ""Meat"": 309, ""Sweet"": 22, ""Wines"": 583}",948,823,125,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75865.0,73,77,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2249,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 5, ""Store"": 10}",1,"{""Fish"": 156, ""Fruits"": 0, ""Meat"": 591, ""Sweet"": 0, ""Wines"": 483}",1230,1218,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
19789.0,24,45,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",together,2380,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 3}",5,"{""Fish"": 28, ""Fruits"": 5, ""Meat"": 9, ""Sweet"": 6, ""Wines"": 2}",50,22,28,"{""1st"": 0, ""2nd"": 0, ""3rd"": 1, ""4th"": 0, ""5th"": 0, ""last"": 0}",1
80134.0,11,26,"{""Teen"": 0, ""Kid"": 0}",graduation,together,2294,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 7, ""Store"": 11}",5,"{""Fish"": 52, ""Fruits"": 26, ""Meat"": 282, ""Sweet"": 26, ""Wines"": 966}",1352,1326,26,"{""1st"": 1, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 0}",4
91065.0,33,39,"{""Teen"": 0, ""Kid"": 0}",graduation,single,2651,0,"{""Deals"": 1, ""Web"": 7, ""Catalog"": 9, ""Store"": 9}",3,"{""Fish"": 179, ""Fruits"": 114, ""Meat"": 108, ""Sweet"": 137, ""Wines"": 822}",1360,1246,114,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 1}",2
49505.0,4,49,"{""Teen"": 1, ""Kid"": 1}",master,married,2640,0,"{""Deals"": 9, ""Web"": 10, ""Catalog"": 2, ""Store"": 8}",8,"{""Fish"": 19, ""Fruits"": 0, ""Meat"": 100, ""Sweet"": 0, ""Wines"": 604}",723,695,28,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
37401.0,14,47,"{""Teen"": 0, ""Kid"": 1}",PhD,married,2213,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",7,"{""Fish"": 3, ""Fruits"": 3, ""Meat"": 19, ""Sweet"": 1, ""Wines"": 19}",45,42,3,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30096.0,30,37,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2197,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",6,"{""Fish"": 12, ""Fruits"": 3, ""Meat"": 11, ""Sweet"": 5, ""Wines"": 5}",36,27,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
18492.0,75,38,"{""Teen"": 0, ""Kid"": 1}",master,together,2183,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 2, ""Fruits"": 2, ""Meat"": 2, ""Sweet"": 1, ""Wines"": 2}",9,8,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
82584.0,26,46,"{""Teen"": 0, ""Kid"": 0}",master,married,2549,0,"{""Deals"": 1, ""Web"": 3, ""Catalog"": 4, ""Store"": 8}",1,"{""Fish"": 29, ""Fruits"": 68, ""Meat"": 103, ""Sweet"": 91, ""Wines"": 1076}",1367,1299,68,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",2
93027.0,77,79,"{""Teen"": 0, ""Kid"": 0}",PhD,married,2601,0,"{""Deals"": 0, ""Web"": 7, ""Catalog"": 10, ""Store"": 5}",2,"{""Fish"": 55, ""Fruits"": 42, ""Meat"": 716, ""Sweet"": 0, ""Wines"": 1285}",2098,2077,21,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 1, ""last"": 0}",1
48686.0,8,67,"{""Teen"": 2, ""Kid"": 1}",graduation,married,2366,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 2}",8,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 7, ""Sweet"": 0, ""Wines"": 10}",19,18,1,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
92910.0,42,34,"{""Teen"": 0, ""Kid"": 0}",graduation,married,2225,0,"{""Deals"": 1, ""Web"": 6, ""Catalog"": 7, ""Store"": 13}",1,"{""Fish"": 179, ""Fruits"": 137, ""Meat"": 792, ""Sweet"": 103, ""Wines"": 551}",1762,1729,33,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 0}",3
75433.0,28,31,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2244,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 5, ""Store"": 10}",6,"{""Fish"": 0, ""Fruits"": 0, ""Meat"": 297, ""Sweet"": 34, ""Wines"": 800}",1131,1074,57,"{""1st"": 1, ""2nd"": 0, ""3rd"": 0, ""4th"": 1, ""5th"": 0, ""last"": 0}",2
10404.0,52,31,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",together,2215,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 4}",5,"{""Fish"": 10, ""Fruits"": 2, ""Meat"": 11, ""Sweet"": 6, ""Wines"": 2}",31,19,12,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
61314.0,1,52,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2589,0,"{""Deals"": 2, ""Web"": 5, ""Catalog"": 5, ""Store"": 12}",3,"{""Fish"": 97, ""Fruits"": 0, ""Meat"": 189, ""Sweet"": 172, ""Wines"": 378}",836,664,172,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
84865.0,1,59,"{""Teen"": 0, ""Kid"": 0}",PhD,single,2575,0,"{""Deals"": 1, ""Web"": 2, ""Catalog"": 4, ""Store"": 9}",4,"{""Fish"": 43, ""Fruits"": 16, ""Meat"": 349, ""Sweet"": 16, ""Wines"": 1248}",1672,1656,16,"{""1st"": 1, ""2nd"": 1, ""3rd"": 0, ""4th"": 1, ""5th"": 1, ""last"": 1}",4
42387.0,42,31,"{""Teen"": 0, ""Kid"": 1}",graduation,married,2767,0,"{""Deals"": 5, ""Web"": 8, ""Catalog"": 1, ""Store"": 7}",8,"{""Fish"": 19, ""Fruits"": 0, ""Meat"": 235, ""Sweet"": 4, ""Wines"": 235}",493,302,191,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
67309.0,76,53,"{""Teen"": 1, ""Kid"": 1}","2n_cycle",together,2681,0,"{""Deals"": 15, ""Web"": 9, ""Catalog"": 6, ""Store"": 9}",7,"{""Fish"": 149, ""Fruits"": 47, ""Meat"": 181, ""Sweet"": 95, ""Wines"": 515}",987,892,95,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
75236.0,27,56,"{""Teen"": 1, ""Kid"": 0}",graduation,married,2375,0,"{""Deals"": 1, ""Web"": 8, ""Catalog"": 3, ""Store"": 13}",4,"{""Fish"": 12, ""Fruits"": 66, ""Meat"": 400, ""Sweet"": 38, ""Wines"": 438}",954,840,114,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
30015.0,28,50,"{""Teen"": 0, ""Kid"": 1}",graduation,single,2306,0,"{""Deals"": 2, ""Web"": 1, ""Catalog"": 0, ""Store"": 4}",5,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 22, ""Sweet"": 3, ""Wines"": 25}",52,47,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
50943.0,49,64,"{""Teen"": 1, ""Kid"": 0}",master,together,2532,0,"{""Deals"": 1, ""Web"": 1, ""Catalog"": 0, ""Store"": 3}",5,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 7, ""Sweet"": 0, ""Wines"": 31}",40,34,6,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
67272.0,12,54,"{""Teen"": 1, ""Kid"": 0}",graduation,divorced,2349,0,"{""Deals"": 3, ""Web"": 6, ""Catalog"": 2, ""Store"": 12}",5,"{""Fish"": 28, ""Fruits"": 35, ""Meat"": 271, ""Sweet"": 28, ""Wines"": 357}",719,705,14,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
51529.0,14,71,"{""Teen"": 1, ""Kid"": 0}",master,widow,2454,0,"{""Deals"": 2, ""Web"": 9, ""Catalog"": 1, ""Store"": 5}",8,"{""Fish"": 6, ""Fruits"": 4, ""Meat"": 35, ""Sweet"": 0, ""Wines"": 400}",445,423,22,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
32011.0,89,49,"{""Teen"": 0, ""Kid"": 1}",PhD,married,2470,0,"{""Deals"": 3, ""Web"": 2, ""Catalog"": 1, ""Store"": 4}",7,"{""Fish"": 2, ""Fruits"": 0, ""Meat"": 15, ""Sweet"": 1, ""Wines"": 99}",117,112,5,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
7500.0,96,34,"{""Teen"": 0, ""Kid"": 1}","2n_cycle",married,2666,0,"{""Deals"": 2, ""Web"": 2, ""Catalog"": 0, ""Store"": 3}",8,"{""Fish"": 4, ""Fruits"": 11, ""Meat"": 5, ""Sweet"": 6, ""Wines"": 1}",27,18,9,"{""1st"": 0, ""2nd"": 0, ""3rd"": 0, ""4th"": 0, ""5th"": 0, ""last"": 0}",0
